route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"100207","WEEKDAY","21820404","DOWNTOWN SEATTLE","EXPRESS",1,"3203719","20355071"
"100263","WEEKDAY","21820313","PRENTICE ST","EXPRESS",0,"3203720","21007026"
"100177","WEEKDAY","23068577","SHORELINE P&R, NORTHGATE","EXPRESS",0,"3203720","11303067"
"100101","WEEKDAY","21820205","ARBOR HEIGHTS","EXPRESS",0,"3203721","21021361"
"100044","WEEKDAY","23069902","BLUE RIDGE","EXPRESS",0,"3203721","11015600"
"100177","WEEKDAY","21612814","FIRST HILL, NORTHGATE","EXPRESS",1,"3203722","20303071"
"100177","WEEKDAY","21612963","FIRST HILL, NORTHGATE","EXPRESS",1,"3203722","20303071"
"100207","WEEKDAY","21820397","SHORELINE CC","EXPRESS",0,"3203723","11355069"
"100175","WEEKDAY","22512279","AURORA VILLAGE, SHORELINE P&R","EXPRESS",0,"3203723","11301131"
"100088","WEEKDAY","22672107","TWIN LAKES P&R, FEDERAL WAY TC","LOCAL",0,"3203724","21197057"
"102572","WEEKDAY","21820698","DOWNTOWN SEATTLE, QUEEN ANNE","LOCAL",1,"3203725","20029013"
"102572","WEEKDAY","21820704","DOWNTOWN SEATTLE, QUEEN ANNE","LOCAL",1,"3203725","20029013"
"100252","WEEKDAY","21820721","BALLARD, SOUTH LAKE UNION","LOCAL",0,"3203725","11062023"
"100238","WEEKDAY","23069009","ADMIRAL DISTRICT, ALASKA JUNCTION","LOCAL",0,"3203726","21055300"
"100088","WEEKDAY","22672106","TWIN LAKES P&R, FEDERAL WAY TC","LOCAL",0,"3203727","21197057"
"100088","WEEKDAY","22672112","TWIN LAKES P&R, FEDERAL WAY TC","LOCAL",0,"3203727","21197057"
"100088","WEEKDAY","22672113","TWIN LAKES P&R, FEDERAL WAY TC","LOCAL",0,"3203727","21197057"
"100242","WEEKDAY","21820380","ALKI, VIA SR-99","EXPRESS",0,"3203728","21056089"
"100071","WEEKDAY","23069910","NORTH BEACH","EXPRESS",0,"3203728","11018492"
"102572","WEEKDAY","21820694","DOWNTOWN SEATTLE, QUEEN ANNE","LOCAL",1,"3203729","20029013"
"100252","WEEKDAY","21820718","BALLARD, SOUTH LAKE UNION","LOCAL",0,"3203729","11062023"
"102576","SATURDAY","23071301","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203916","21673006"
"102576","SATURDAY","23071314","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203916","21673006"
"102576","SATURDAY","23071328","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203916","21673006"
"102576","SATURDAY","23071342","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203916","21673006"
"102581","SATURDAY","23071373","BALLARD, UPTOWN","LOCAL",0,"3203916","11674016"
"102581","SATURDAY","23071386","BALLARD, UPTOWN","LOCAL",0,"3203916","11674016"
"102581","SATURDAY","23071400","BALLARD, UPTOWN","LOCAL",0,"3203916","11674016"
"102581","SATURDAY","23071412","BALLARD, UPTOWN","LOCAL",0,"3203916","11674016"
"102581","SATURDAY","23071421","BALLARD, UPTOWN","LOCAL",0,"3203916","11674016"
"100229","WEEKDAY","21820520","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3203330","20005154"
"100229","WEEKDAY","21820534","SHORELINE, GREENWOOD","LOCAL",0,"3203330","11005153"
"100229","WEEKDAY","21820554","SHORELINE, GREENWOOD","LOCAL",0,"3203330","11005153"
"100229","WEEKDAY","21820555","SHORELINE, GREENWOOD","LOCAL",0,"3203330","11005153"
"100101","WEEKDAY","21820907","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3203330","10021372"
"100101","WEEKDAY","21820927","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3203330","10021372"
"100101","WEEKDAY","21820931","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3203330","21021374"
"100101","WEEKDAY","21820936","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3203330","21021374"
"100101","WEEKDAY","23068625","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3203330","21021375"
"100101","WEEKDAY","23069237","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3203330","21021375"
"100101","WEEKDAY","23069245","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3203330","21021375"
"100101","WEEKDAY","21820178","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3203331","21021374"
"100101","WEEKDAY","21820328","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3203331","21021374"
"100101","WEEKDAY","21820364","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3203331","10021372"
"100101","WEEKDAY","21820379","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3203331","10021372"
"100229","WEEKDAY","21820451","SHORELINE, GREENWOOD","LOCAL",0,"3203331","11005153"
"100229","WEEKDAY","21820530","SHORELINE, GREENWOOD","LOCAL",0,"3203331","11005153"
"100229","WEEKDAY","21820531","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3203331","20005154"
"100229","WEEKDAY","21820533","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3203331","20005154"
"100229","WEEKDAY","21820548","SHORELINE, GREENWOOD","LOCAL",0,"3203331","11005153"
"100229","WEEKDAY","21820549","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3203331","20005154"
"100229","WEEKDAY","21820552","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3203331","20005154"
"100229","WEEKDAY","21820572","SHORELINE, GREENWOOD","LOCAL",0,"3203331","11005153"
"100101","WEEKDAY","21820912","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3203331","10021372"
"100101","WEEKDAY","21820914","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3203331","10021372"
"100101","WEEKDAY","23068809","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3203331","21021375"
"100101","WEEKDAY","23068810","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3203331","21021375"
"100101","WEEKDAY","21820164","DOWNTOWN SEATTLE, VIA 35TH AVE SW","LOCAL",1,"3203332","10021372"
"100101","WEEKDAY","21820191","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3203332","21021374"
"100101","WEEKDAY","21820363","WESTWOOD VILLAGE, VIA 35TH AVE SW","LOCAL",0,"3203332","21021374"
"100229","WEEKDAY","21820461","SHORELINE, GREENWOOD","LOCAL",0,"3203332","11005153"
"100229","WEEKDAY","21820482","SHORELINE, GREENWOOD","LOCAL",0,"3203332","11005153"
"100229","WEEKDAY","21820483","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3203332","20005154"
"100229","WEEKDAY","21820484","SHORELINE, GREENWOOD","LOCAL",0,"3203332","11005153"
"100229","WEEKDAY","21820512","SHORELINE, GREENWOOD","LOCAL",0,"3203332","11005153"
"100229","WEEKDAY","21820573","DOWNTOWN SEATTLE, GREENWOOD","LOCAL",1,"3203332","20005154"
"100238","WEEKDAY","23069010","ADMIRAL DISTRICT, ALASKA JUNCTION","LOCAL",0,"3203767","21055300"
"100062","WEEKDAY","23069895","SUNSET HILL","EXPRESS",0,"3203767","11017042"
"100014","WEEKDAY","21820350","DOWNTOWN SEATTLE","EXPRESS",1,"3203768","10116014"
"100014","WEEKDAY","21821245","DOWNTOWN SEATTLE","EXPRESS",1,"3203768","10116021"
"100093","WEEKDAY","21820154","DOWNTOWN SEATTLE, ISLAND CREST WAY","LOCAL",1,"3203769","10202086"
"100242","WEEKDAY","21820173","DOWNTOWN SEATTLE, VIA SR-99","EXPRESS",1,"3203769","10056088"
"100014","WEEKDAY","21820351","DOWNTOWN SEATTLE","EXPRESS",1,"3203770","10116014"
"100014","WEEKDAY","21820666","DOWNTOWN SEATTLE","EXPRESS",1,"3203770","10116014"
"100101","WEEKDAY","21820395","DOWNTOWN SEATTLE","EXPRESS",1,"3203771","10021353"
"100175","WEEKDAY","22512094","DOWNTOWN SEATTLE","EXPRESS",1,"3203772","20301133"
"100088","WEEKDAY","22672104","UNIVERSITY DISTRICT, FEDERAL WAY TC","LOCAL",1,"3203773","10197054"
"100207","WEEKDAY","21820668","SHORELINE CC","EXPRESS",0,"3203774","11355069"
"100133","WEEKDAY","20157444","BELLEVUE TC","LOCAL",0,"3211741","11240078"
"100133","WEEKDAY","20157450","BELLEVUE TC","LOCAL",0,"3211741","11240078"
"100133","WEEKDAY","20157457","BELLEVUE TC","LOCAL",0,"3211741","11240078"
"100133","WEEKDAY","20157477","RENTON","LOCAL",1,"3211741","20240082"
"100133","WEEKDAY","20157486","RENTON","LOCAL",1,"3211741","20240082"
"100133","WEEKDAY","20157489","BELLEVUE TC","LOCAL",0,"3211741","11240078"
"100133","WEEKDAY","20157492","RENTON","LOCAL",1,"3211741","20240082"
"100133","WEEKDAY","20157478","RENTON","LOCAL",1,"3211742","20240080"
"100133","WEEKDAY","20159261","BELLEVUE TC","LOCAL",0,"3211742","11240078"
"100082","WEEKDAY","18113049","DOWNTOWN SEATTLE, STAR LAKE P&R","LOCAL",1,"3211743","10190015"
"100045","SATURDAY","19367983","DOWNTOWN SEATTLE, SOUTHCENTER","LOCAL",1,"3211393","10150185"
"100003","SATURDAY","19368180","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3211393","10101080"
"100469","SATURDAY","21023879","SEATTLE TACOMA INTERNATIONAL AIRPORT, KENT STATION","LOCAL",1,"3211393","10180086"
"100045","SATURDAY","21024425","KENT, SOUTHCENTER","LOCAL",0,"3211393","21150168"
"100003","SATURDAY","21024494","RENTON TC, S RENTON P&R","LOCAL",0,"3211393","21101081"
"100005","SATURDAY","22940687","DOWNTOWN SEATTLE, RAINIER BEACH STATION","LOCAL",1,"3211393","10106088"
"100005","SATURDAY","22940956","RENTON, RAINIER BEACH STATION","LOCAL",0,"3211393","21106093"
"100005","SATURDAY","22940966","RENTON, RAINIER BEACH STATION","LOCAL",0,"3211393","21106092"
"100003","SATURDAY","19367909","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3211394","10101080"
"100045","SATURDAY","19367969","DOWNTOWN SEATTLE, SOUTHCENTER","LOCAL",1,"3211394","10150172"
"100045","SATURDAY","19367977","DOWNTOWN SEATTLE, SOUTHCENTER","LOCAL",1,"3211394","10150173"
"100003","SATURDAY","21024375","RENTON TC, S RENTON P&R","LOCAL",0,"3211394","21101081"
"100045","SATURDAY","21024416","KENT, SOUTHCENTER","LOCAL",0,"3211394","21150175"
"100045","SATURDAY","21024535","KENT, SOUTHCENTER","LOCAL",0,"3211394","21150175"
"100005","SATURDAY","22940668","DOWNTOWN SEATTLE, RAINIER BEACH STATION","LOCAL",1,"3211394","10106089"
"100005","SATURDAY","22940951","RENTON, RAINIER BEACH STATION","LOCAL",0,"3211394","21106093"
"100005","SATURDAY","22940960","RENTON, RAINIER BEACH STATION","LOCAL",0,"3211394","21106093"
"100003","SATURDAY","19367897","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3211395","10101080"
"100003","SATURDAY","19367901","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3211395","10101080"
"100003","SATURDAY","19368181","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3211395","10101080"
"100045","SATURDAY","21024442","KENT, SOUTHCENTER","LOCAL",0,"3211395","21150168"
"100003","SATURDAY","21024495","RENTON TC, S RENTON P&R","LOCAL",0,"3211395","21101081"
"100005","SATURDAY","22940679","DOWNTOWN SEATTLE, RAINIER BEACH STATION","LOCAL",1,"3211395","10106088"
"100005","SATURDAY","22940688","DOWNTOWN SEATTLE, RAINIER BEACH STATION","LOCAL",1,"3211395","10106088"
"100005","SATURDAY","22940944","RENTON, RAINIER BEACH STATION","LOCAL",0,"3211395","21106093"
"100005","SATURDAY","22940948","RENTON, RAINIER BEACH STATION","LOCAL",0,"3211395","21106093"
"100005","SATURDAY","22940957","RENTON, RAINIER BEACH STATION","LOCAL",0,"3211395","21106093"
"102581","SATURDAY","23071431","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203916","20674007"
"102581","SATURDAY","23071444","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203916","20674007"
"102581","SATURDAY","23071471","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203916","20674007"
"102581","SATURDAY","23071484","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203916","20674007"
"102581","SATURDAY","23071490","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203916","20674007"
"102576","SATURDAY","23071502","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203916","21673006"
"102576","SATURDAY","23071503","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203916","21673006"
"102581","SATURDAY","23071506","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203916","20674007"
"102576","SATURDAY","23071236","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203917","10673012"
"102576","SATURDAY","23071247","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203917","10673012"
"102576","SATURDAY","23071261","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203917","10673012"
"102576","SATURDAY","23071275","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203917","10673012"
"102576","SATURDAY","23071286","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203917","10673012"
"102576","SATURDAY","23071306","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203917","21673006"
"102576","SATURDAY","23071320","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203917","21673006"
"102576","SATURDAY","23071334","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203917","21673006"
"102576","SATURDAY","23071348","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203917","21673006"
"102581","SATURDAY","23071368","BALLARD, UPTOWN","LOCAL",0,"3203917","11674016"
"102581","SATURDAY","23071378","BALLARD, UPTOWN","LOCAL",0,"3203917","11674016"
"102581","SATURDAY","23071392","BALLARD, UPTOWN","LOCAL",0,"3203917","11674016"
"102581","SATURDAY","23071405","BALLARD, UPTOWN","LOCAL",0,"3203917","11674016"
"102581","SATURDAY","23071418","BALLARD, UPTOWN","LOCAL",0,"3203917","11674016"
"102581","SATURDAY","23071436","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203917","20674007"
"102581","SATURDAY","23071450","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203917","20674007"
"102581","SATURDAY","23071463","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203917","20674007"
"102581","SATURDAY","23071477","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203917","20674007"
"102576","SATURDAY","23071232","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203918","10673012"
"102576","SATURDAY","23071256","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203918","10673012"
"102576","SATURDAY","23071270","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203918","10673012"
"102576","SATURDAY","23071283","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203918","10673012"
"102576","SATURDAY","23071302","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203918","21673006"
"102576","SATURDAY","23071315","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203918","21673006"
"102576","SATURDAY","23071329","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203918","21673006"
"102576","SATURDAY","23071343","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203918","21673006"
"102576","SATURDAY","23071355","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203918","21673006"
"102581","SATURDAY","23071364","BALLARD, UPTOWN","LOCAL",0,"3203918","11674016"
"102581","SATURDAY","23071387","BALLARD, UPTOWN","LOCAL",0,"3203918","11674016"
"102581","SATURDAY","23071401","BALLARD, UPTOWN","LOCAL",0,"3203918","11674016"
"102581","SATURDAY","23071413","BALLARD, UPTOWN","LOCAL",0,"3203918","11674016"
"102581","SATURDAY","23071432","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203918","20674007"
"102581","SATURDAY","23071445","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203918","20674007"
"102581","SATURDAY","23071458","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203918","20674007"
"102581","SATURDAY","23071472","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203918","20674007"
"102581","SATURDAY","23071485","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203918","20674007"
"102581","SATURDAY","23071493","BALLARD, UPTOWN","LOCAL",0,"3203918","11674016"
"102576","SATURDAY","23071514","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203918","10673012"
"102576","SATURDAY","23071248","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203919","10673012"
"102576","SATURDAY","23071262","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203919","10673012"
"102576","SATURDAY","23071276","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203919","10673012"
"102576","SATURDAY","23071295","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203919","21673006"
"102576","SATURDAY","23071307","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203919","21673006"
"102576","SATURDAY","23071321","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203919","21673006"
"102576","SATURDAY","23071335","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203919","21673006"
"102576","SATURDAY","23071349","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203919","21673006"
"102576","SATURDAY","23071358","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3203919","21673006"
"102581","SATURDAY","23071369","BALLARD, UPTOWN","LOCAL",0,"3203919","11674016"
"102581","SATURDAY","23071379","BALLARD, UPTOWN","LOCAL",0,"3203919","11674016"
"102581","SATURDAY","23071393","BALLARD, UPTOWN","LOCAL",0,"3203919","11674016"
"102581","SATURDAY","23071406","BALLARD, UPTOWN","LOCAL",0,"3203919","11674016"
"102581","SATURDAY","23071426","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203919","20674007"
"102581","SATURDAY","23071437","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203919","20674007"
"102581","SATURDAY","23071451","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203919","20674007"
"102581","SATURDAY","23071464","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203919","20674007"
"102581","SATURDAY","23071478","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3203919","20674007"
"102576","SATURDAY","23071497","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3203919","10673012"
"102581","SATURDAY","23071509","BALLARD, UPTOWN","LOCAL",0,"3203919","11674016"
"100177","WEEKDAY","23068588","SHORELINE P&R, NORTHGATE","EXPRESS",0,"3203774","11303067"
"100350","WEEKDAY","22042302","HALLER LAKE, SPECIAL","EXPRESS",1,"3203775","10994010"
"100014","WEEKDAY","21820347","DOWNTOWN SEATTLE","EXPRESS",1,"3203776","10116014"
"100345","WEEKDAY","21820224","HALLER LAKE, SPECIAL","EXPRESS",1,"3203777","10987008"
"100207","WEEKDAY","21820400","DOWNTOWN SEATTLE","EXPRESS",1,"3203778","20355071"
"100229","WEEKDAY","21820465","DOWNTOWN SEATTLE","EXPRESS",1,"3203779","20005138"
"100062","WEEKDAY","23069919","DOWNTOWN SEATTLE","EXPRESS",1,"3203779","20017046"
"102549","WEEKDAY","21820443","CENTRAL DISTRICT, SPECIAL","EXPRESS",0,"3203780","21980002"
"100229","WEEKDAY","21820556","GREENWOOD","EXPRESS",0,"3203780","11005155"
"100230","SUNDAY","21742848","WEST SEATTLE, SOUTH DOWNTOWN SEATTLE","LOCAL",1,"3211458","30050313"
"100230","SUNDAY","21742851","WEST SEATTLE, SOUTH DOWNTOWN SEATTLE","LOCAL",1,"3211458","30050313"
"100230","SUNDAY","21742854","WEST SEATTLE, SOUTH DOWNTOWN SEATTLE","LOCAL",1,"3211458","30050313"
"100230","SUNDAY","21742857","WEST SEATTLE, SOUTH DOWNTOWN SEATTLE","LOCAL",1,"3211458","30050313"
"100026","SUNDAY","21767624","SOUTHCENTER, WHITE CENTER","LOCAL",1,"3211459","20128037"
"100026","SUNDAY","21767627","SOUTHCENTER, WHITE CENTER","LOCAL",1,"3211459","20128037"
"100026","SUNDAY","21767630","SOUTHCENTER, WHITE CENTER","LOCAL",1,"3211459","20128037"
"100026","SUNDAY","21767633","SOUTHCENTER, WHITE CENTER","LOCAL",1,"3211459","20128037"
"100026","SUNDAY","21767636","SOUTHCENTER, WHITE CENTER","LOCAL",1,"3211459","20128037"
"100026","SUNDAY","21767639","SOUTHCENTER, WHITE CENTER","LOCAL",1,"3211459","20128037"
"100026","SUNDAY","21771334","ADMIRAL DISTRICT, WHITE CENTER","LOCAL",0,"3211459","11128034"
"100026","SUNDAY","21771339","ADMIRAL DISTRICT, WHITE CENTER","LOCAL",0,"3211459","11128034"
"100026","SUNDAY","21771342","ADMIRAL DISTRICT, WHITE CENTER","LOCAL",0,"3211459","11128034"
"100026","SUNDAY","21771345","ADMIRAL DISTRICT, WHITE CENTER","LOCAL",0,"3211459","11128034"
"100026","SUNDAY","21771352","ADMIRAL DISTRICT, WHITE CENTER","LOCAL",0,"3211459","11128034"
"100471","WEEKDAY","21021124","DOWNTOWN SEATTLE, TUKWILA P&R","LOCAL",1,"3211589","10161008"
"100074","WEEKDAY","18113036","KENT","LOCAL",1,"3211590","10183030"
"100048","WEEKDAY","18113203","RENTON","LOCAL",1,"3211590","10153018"
"100048","WEEKDAY","18113214","RENTON","LOCAL",1,"3211590","10153018"
"100074","WEEKDAY","18113285","FEDERAL WAY TC","LOCAL",0,"3211590","21183033"
"100048","WEEKDAY","18113423","KENT","LOCAL",0,"3211590","21153016"
"100010","WEEKDAY","18112851","RENTON","LOCAL",1,"3211591","10110019"
"100010","WEEKDAY","18112852","RENTON","LOCAL",0,"3211591","21110021"
"100045","SUNDAY","19371996","DOWNTOWN SEATTLE, SOUTHCENTER","LOCAL",1,"3211468","10150173"
"100045","SUNDAY","19374106","DOWNTOWN SEATTLE, SOUTHCENTER","LOCAL",1,"3211468","10150172"
"100003","SUNDAY","19374145","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3211468","10101080"
"100003","SUNDAY","19374151","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3211468","10101080"
"100005","SUNDAY","19374175","DOWNTOWN SEATTLE, RAINIER BEACH STATION","LOCAL",1,"3211468","10106089"
"100005","SUNDAY","19374186","DOWNTOWN SEATTLE, RAINIER BEACH STATION","LOCAL",1,"3211468","10106089"
"100045","SUNDAY","21026022","KENT, SOUTHCENTER","LOCAL",0,"3211468","21150175"
"100045","SUNDAY","21026034","KENT, SOUTHCENTER","LOCAL",0,"3211468","21150175"
"100003","SUNDAY","21026098","RENTON TC, S RENTON P&R","LOCAL",0,"3211468","21101081"
"100003","SUNDAY","21026104","RENTON TC, S RENTON P&R","LOCAL",0,"3211468","21101081"
"100005","SUNDAY","21026169","RENTON, RAINIER BEACH STATION","LOCAL",0,"3211468","21106093"
"100005","SUNDAY","21026179","RENTON, RAINIER BEACH STATION","LOCAL",0,"3211468","21106093"
"100045","SUNDAY","19371984","DOWNTOWN SEATTLE, SOUTHCENTER","LOCAL",1,"3211469","10150173"
"100045","SUNDAY","19374104","DOWNTOWN SEATTLE, SOUTHCENTER","LOCAL",1,"3211469","10150172"
"100005","SUNDAY","19374163","DOWNTOWN SEATTLE, RAINIER BEACH STATION","LOCAL",1,"3211469","10106089"
"100005","SUNDAY","19374171","DOWNTOWN SEATTLE, RAINIER BEACH STATION","LOCAL",1,"3211469","10106089"
"100005","SUNDAY","19374183","DOWNTOWN SEATTLE, RAINIER BEACH STATION","LOCAL",1,"3211469","10106089"
"100045","SUNDAY","21026010","KENT, SOUTHCENTER","LOCAL",0,"3211469","21150175"
"100045","SUNDAY","21026018","KENT, SOUTHCENTER","LOCAL",0,"3211469","21150175"
"100045","SUNDAY","21026031","KENT, SOUTHCENTER","LOCAL",0,"3211469","21150175"
"100003","SUNDAY","21026102","RENTON TC, S RENTON P&R","LOCAL",0,"3211469","21101081"
"100005","SUNDAY","21026156","RENTON, RAINIER BEACH STATION","LOCAL",0,"3211469","21106093"
"100005","SUNDAY","21026166","RENTON, RAINIER BEACH STATION","LOCAL",0,"3211469","21106093"
"100005","SUNDAY","21026177","RENTON, RAINIER BEACH STATION","LOCAL",0,"3211469","21106093"
"100003","SUNDAY","22775690","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3211469","10101080"
"100045","SUNDAY","22775701","DOWNTOWN SEATTLE, SOUTHCENTER","LOCAL",1,"3211469","10150173"
"100069","WEEKDAY","21023118","DOWNTOWN SEATTLE, FEDERAL WAY PARK AND RIDE","LOCAL",1,"3211621","10178043"
"100051","WEEKDAY","23327258","KENT, VIA I-5","LOCAL",0,"3211622","21158016"
"100068","WEEKDAY","18112913","FEDERAL WAY, 320TH P&R, VIA I-5","LOCAL",0,"3211623","21177117"
